Timestamp,LR,Type,Epoch,Accuracy,Precision,Recall,F1
2023-06-05T18:27:32.436655,0.01,LeNet5ReLU,1,0.9730556607246399,0.9743355512619019,0.9730556607246399,0.9734370112419128
2023-06-05T18:27:44.038178,0.01,LeNet5ReLU,2,0.9621879458427429,0.9641054272651672,0.9621879458427429,0.9625919461250305
2023-06-05T18:27:55.599980,0.01,LeNet5ReLU,3,0.9805625081062317,0.9811542630195618,0.9805625081062317,0.9808270335197449
2023-06-05T18:28:07.084366,0.01,LeNet5ReLU,4,0.9757342338562012,0.976319432258606,0.9757342338562012,0.9759495854377747
2023-06-05T18:28:18.494508,0.01,LeNet5ReLU,5,0.9750751256942749,0.9760233163833618,0.9750751256942749,0.9753776788711548
2023-06-05T18:28:29.808676,0.01,LeNet5ReLU,6,0.9767548441886902,0.9765464663505554,0.9767548441886902,0.9764721989631653
2023-06-05T18:28:41.463552,0.01,LeNet5ReLU,7,0.9835522770881653,0.9838573336601257,0.9835522770881653,0.9836704134941101
2023-06-05T18:28:52.997999,0.01,LeNet5ReLU,8,0.977522075176239,0.9786928296089172,0.977522075176239,0.9779947400093079
2023-06-05T18:29:04.529054,0.01,LeNet5ReLU,9,0.9733806848526001,0.9743407964706421,0.9733806848526001,0.97361820936203
2023-06-05T18:29:15.938081,0.01,LeNet5ReLU,10,0.9825347065925598,0.9824755787849426,0.9825347065925598,0.9824907183647156
2023-06-05T18:29:27.561956,0.01,LeNet5ReLU,11,0.9782590866088867,0.9781138300895691,0.9782590866088867,0.9781128764152527
2023-06-05T18:29:39.177881,0.01,LeNet5ReLU,12,0.9810096025466919,0.9816659092903137,0.9810096025466919,0.9812671542167664
2023-06-05T18:29:50.724863,0.01,LeNet5ReLU,13,0.9828440546989441,0.9829605221748352,0.9828440546989441,0.9828526377677917
2023-06-05T18:30:02.289122,0.01,LeNet5ReLU,14,0.981796145439148,0.9819104075431824,0.981796145439148,0.9818115234375
